# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
axpy,vectorized,f32,262144,0,1,0.000040744,3373231.727,0.573,77.207,1.045,66,avx2
dot_product,vectorized,f32,262144,0,1,0.000031579,4352226.265,0.444,66.410,0.776,67,avx2
axpy,scalar,f64,262144,0,1,0.000080748,1702072.542,1.135,77.915,0.000,68,avx2
dot_product,scalar,f64,262144,0,1,0.000047556,2890044.438,0.669,88.197,0.000,69,avx2
axpy,vectorized,f64,262144,0,1,0.000081067,1695374.856,1.140,77.608,1.010,70,avx2
dot_product,vectorized,f64,262144,0,1,0.000049826,2758378.232,0.701,84.179,1.002,71,avx2
axpy,scalar,f32,262144,1,1,0.000039654,3465954.330,0.558,79.329,0.000,72,avx2
dot_product,scalar,f32,262144,1,1,0.000025495,5390819.903,0.358,82.257,0.000,73,avx2
axpy,vectorized,f32,262144,1,1,0.000044637,3079036.530,0.628,70.474,0.908,74,avx2
dot_product,vectorized,f32,262144,1,1,0.000034887,3939546.324,0.491,60.113,0.688,75,avx2
axpy,scalar,f64,262144,1,1,0.000083756,1640944.575,1.178,75.116,0.000,76,avx2
dot_product,scalar,f64,262144,1,1,0.000047907,2868869.959,0.674,87.551,0.000,77,avx2
axpy,vectorized,f64,262144,1,1,0.000082242,1671152.855,1.156,76.499,0.999,78,avx2
dot_product,vectorized,f64,262144,1,1,0.000048085,2858250.063,0.676,87.227,1.035,79,avx2
axpy,scalar,f32,1024,0,1,0.000000054,38836.271,0.194,227.556,0.000,80,avx2
dot_product,scalar,f32,1024,0,1,0.000000045,46603.324,0.162,182.044,0.000,81,avx2
axpy,vectorized,f32,1024,0,1,0.000000050,41943.209,0.180,245.761,1.640,82,avx2
dot_product,vectorized,f32,1024,0,1,0.000000045,46603.626,0.162,182.045,1.311,83,avx2
axpy,scalar,f64,1024,0,1,0.000000099,21183.317,0.356,248.242,0.000,84,avx2
dot_product,scalar,f64,1024,0,1,0.000000094,22310.165,0.338,174.298,0.000,85,avx2
axpy,vectorized,f64,1024,0,1,0.000000104,20164.939,0.374,236.308,1.356,86,avx2
dot_product,vectorized,f64,1024,0,1,0.000000084,24966.078,0.302,195.047,1.286,87,avx2
axpy,scalar,f32,1024,1,1,0.000000028,74898.494,0.101,438.858,0.000,88,avx2
dot_product,scalar,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,0.000,89,avx2
axpy,vectorized,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,1.444,90,avx2
dot_product,vectorized,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,1.432,91,avx2
axpy,scalar,f64,1024,1,1,0.000000051,41120.784,0.184,481.884,0.000,92,avx2
dot_product,scalar,f64,1024,1,1,0.000000083,25266.965,0.299,197.398,0.000,93,avx2
axpy,vectorized,f64,1024,1,1,0.000000051,41120.784,0.184,481.884,1.039,94,avx2
dot_product,vectorized,f64,1024,1,1,0.000000080,26214.391,0.288,204.800,1.088,95,avx2
axpy,scalar,f32,4096,0,1,0.000000179,187455.024,0.161,274.592,0.000,96,avx2
dot_product,scalar,f32,4096,0,1,0.000000193,173857.148,0.174,169.782,0.000,97,avx2
axpy,vectorized,f32,4096,0,1,0.000000179,187455.024,0.161,274.592,1.134,98,avx2
dot_product,vectorized,f32,4096,0,1,0.000000193,173857.148,0.174,169.782,1.036,99,avx2
axpy,scalar,f64,4096,0,1,0.000000600,55924.062,0.540,163.840,0.000,100,avx2
dot_product,scalar,f64,4096,0,1,0.000000597,56205.089,0.537,109.776,0.000,101,avx2
axpy,vectorized,f64,4096,0,1,0.000000599,56017.425,0.539,164.114,1.010,102,avx2
dot_product,vectorized,f64,4096,0,1,0.000000597,56205.089,0.537,109.776,0.998,103,avx2
axpy,scalar,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,0.000,104,avx2
dot_product,scalar,f32,4096,1,1,0.000000188,178481.044,0.169,174.298,0.000,105,avx2
axpy,vectorized,f32,4096,1,1,0.000000104,322639.021,0.094,472.616,1.000,106,avx2
dot_product,vectorized,f32,4096,1,1,0.000000190,176602.282,0.171,172.463,1.021,107,avx2
axpy,scalar,f64,4096,1,1,0.000000433,77492.897,0.390,227.030,0.000,108,avx2
dot_product,scalar,f64,4096,1,1,0.000000410,81840.036,0.369,159.844,0.000,109,avx2
axpy,vectorized,f64,4096,1,1,0.000000431,77852.496,0.388,228.083,0.998,110,avx2
dot_product,vectorized,f64,4096,1,1,0.000000410,81840.094,0.369,159.844,1.029,111,avx2
axpy,scalar,f32,16384,0,1,0.000001260,426088.029,0.283,156.038,0.000,112,avx2
dot_product,scalar,f32,16384,0,1,0.000001215,441869.086,0.273,107.878,0.000,113,avx2
axpy,vectorized,f32,16384,0,1,0.000001219,440419.135,0.274,161.286,1.007,114,avx2
dot_product,vectorized,f32,16384,0,1,0.000001214,442232.960,0.273,107.967,1.012,115,avx2
axpy,scalar,f64,16384,0,1,0.000002433,220662.118,0.547,161.618,0.000,116,avx2
dot_product,scalar,f64,16384,0,1,0.000002470,217356.654,0.556,106.131,0.000,117,avx2
axpy,vectorized,f64,16384,0,1,0.000002436,220390.365,0.548,161.419,1.003,118,avx2
dot_product,vectorized,f64,16384,0,1,0.000002425,221390.055,0.546,108.101,1.006,119,avx2
axpy,scalar,f32,16384,1,1,0.000000945,568117.240,0.213,208.051,0.000,120,avx2
dot_product,scalar,f32,16384,1,1,0.000000838,640657.430,0.189,156.411,0.000,121,avx2
axpy,vectorized,f32,16384,1,1,0.000000974,551202.254,0.219,201.856,1.004,122,avx2
dot_product,vectorized,f32,16384,1,1,0.000000838,640657.207,0.189,156.410,1.024,123,avx2
axpy,scalar,f64,16384,1,1,0.000001887,284510.271,0.425,208.382,0.000,124,avx2
dot_product,scalar,f64,16384,1,1,0.000001694,316924.960,0.381,154.749,0.000,125,avx2
axpy,vectorized,f64,16384,1,1,0.000001920,279620.299,0.432,204.800,1.004,126,avx2
dot_product,vectorized,f64,16384,1,1,0.000001838,292095.160,0.414,142.625,0.944,127,avx2
axpy,scalar,f32,65536,0,1,0.000005367,1600509.570,0.302,146.531,0.000,128,avx2
dot_product,scalar,f32,65536,0,1,0.000005020,1711142.315,0.282,104.440,0.000,129,avx2
axpy,vectorized,f32,65536,0,1,0.000004835,1776615.167,0.272,162.654,1.011,130,avx2
dot_product,vectorized,f32,65536,0,1,0.000004814,1784365.313,0.271,108.909,1.020,131,avx2
axpy,scalar,f64,65536,0,1,0.000007591,1131594.615,0.427,207.201,0.000,132,avx2
dot_product,scalar,f64,65536,0,1,0.000006835,1256757.082,0.384,153.413,0.000,133,avx2
axpy,vectorized,f64,65536,0,1,0.000007653,1122427.090,0.430,205.523,1.061,134,avx2
dot_product,vectorized,f64,65536,0,1,0.000006835,1256757.082,0.384,153.413,1.084,135,avx2
axpy,scalar,f32,65536,1,1,0.000003814,2252211.519,0.215,206.196,0.000,136,avx2
dot_product,scalar,f32,65536,1,1,0.000003407,2521260.490,0.192,153.886,0.000,137,avx2
axpy,vectorized,f32,65536,1,1,0.000003812,2253393.171,0.214,206.304,1.093,138,avx2
dot_product,vectorized,f32,65536,1,1,0.000003409,2519781.300,0.192,153.795,1.045,139,avx2
axpy,scalar,f64,65536,1,1,0.000007674,1119355.573,0.432,204.960,0.000,140,avx2
dot_product,scalar,f64,65536,1,1,0.000006835,1256757.082,0.384,153.413,0.000,141,avx2
axpy,vectorized,f64,65536,1,1,0.000007534,1140155.900,0.424,208.769,1.169,142,avx2
dot_product,vectorized,f64,65536,1,1,0.000006833,1257124.934,0.384,153.458,1.047,143,avx2
axpy,scalar,f32,262144,0,1,0.000043994,3124038.584,0.619,71.504,0.000,144,avx2
dot_product,scalar,f32,262144,0,1,0.000023885,5754195.253,0.336,87.802,0.000,145,avx2
axpy,vectorized,f32,262144,0,1,0.000041479,3313458.696,0.583,75.839,1.026,146,avx2
dot_product,vectorized,f32,262144,0,1,0.000022933,5993064.731,0.322,91.447,1.068,147,avx2
axpy,scalar,f64,262144,0,1,0.000084197,1632349.769,1.184,74.723,0.000,148,avx2
dot_product,scalar,f64,262144,0,1,0.000045703,3007219.500,0.643,91.773,0.000,149,avx2
axpy,vectorized,f64,262144,0,1,0.000078107,1759624.025,1.098,80.549,1.048,150,avx2
dot_product,vectorized,f64,262144,0,1,0.000046210,2974225.351,0.650,90.766,1.080,151,avx2
axpy,scalar,f32,262144,1,1,0.000038359,3582964.986,0.539,82.008,0.000,152,avx2
dot_product,scalar,f32,262144,1,1,0.000022592,6083523.076,0.318,92.827,0.000,153,avx2
axpy,vectorized,f32,262144,1,1,0.000039751,3457496.754,0.559,79.136,1.020,154,avx2
dot_product,vectorized,f32,262144,1,1,0.000023874,5756846.462,0.336,87.843,1.005,155,avx2
axpy,scalar,f64,262144,1,1,0.000080938,1698076.968,1.138,77.732,0.000,156,avx2
dot_product,scalar,f64,262144,1,1,0.000049587,2771673.100,0.697,84.585,0.000,157,avx2
axpy,vectorized,f64,262144,1,1,0.000081101,1694664.105,1.140,77.576,1.013,158,avx2
dot_product,vectorized,f64,262144,1,1,0.000049821,2758655.063,0.701,84.187,0.999,159,avx2
axpy,scalar,f32,1024,0,1,0.000000056,37449.247,0.202,219.429,0.000,160,avx2
dot_product,scalar,f32,1024,0,1,0.000000053,39568.822,0.191,154.566,0.000,161,avx2
axpy,vectorized,f32,1024,0,1,0.000000059,35545.029,0.212,208.272,1.390,162,avx2
dot_product,vectorized,f32,1024,0,1,0.000000045,46603.324,0.162,182.044,1.311,163,avx2
axpy,scalar,f64,1024,0,1,0.000000113,18558.869,0.407,217.487,0.000,164,avx2
dot_product,scalar,f64,1024,0,1,0.000000089,23563.480,0.320,184.090,0.000,165,avx2
axpy,vectorized,f64,1024,0,1,0.000000115,18236.104,0.414,213.704,1.226,166,avx2
dot_product,vectorized,f64,1024,0,1,0.000000087,24105.173,0.313,188.322,1.241,167,avx2
axpy,scalar,f32,1024,1,1,0.000000035,59918.671,0.126,351.086,0.000,168,avx2
dot_product,scalar,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,0.000,169,avx2
axpy,vectorized,f32,1024,1,1,0.000000035,59918.671,0.126,351.086,1.114,170,avx2
dot_product,vectorized,f32,1024,1,1,0.000000038,55188.213,0.137,215.579,1.395,171,avx2
axpy,scalar,f64,1024,1,1,0.000000068,30840.500,0.245,361.412,0.000,172,avx2
dot_product,scalar,f64,1024,1,1,0.000000084,24966.165,0.302,195.048,0.000,173,avx2
axpy,vectorized,f64,1024,1,1,0.000000066,31775.069,0.238,372.364,0.803,174,avx2
dot_product,vectorized,f64,1024,1,1,0.000000078,26886.560,0.281,210.051,1.115,175,avx2
axpy,scalar,f32,4096,0,1,0.000000210,159783.122,0.189,234.057,0.000,176,avx2
dot_product,scalar,f32,4096,0,1,0.000000188,178481.044,0.169,174.298,0.000,177,avx2
axpy,vectorized,f32,4096,0,1,0.000000213,157532.637,0.192,230.761,0.953,178,avx2
dot_product,vectorized,f32,4096,0,1,0.000000189,177536.692,0.170,173.376,1.058,179,avx2
axpy,scalar,f64,4096,0,1,0.000000613,54738.061,0.552,160.365,0.000,180,avx2
dot_product,scalar,f64,4096,0,1,0.000000584,57456.211,0.526,112.219,0.000,181,avx2
axpy,vectorized,f64,4096,0,1,0.000000612,54827.503,0.551,160.627,0.989,182,avx2
dot_product,vectorized,f64,4096,0,1,0.000000584,57456.211,0.526,112.219,1.021,183,avx2
axpy,scalar,f32,4096,1,1,0.000000129,260111.656,0.116,381.023,0.000,184,avx2
dot_product,scalar,f32,4096,1,1,0.000000185,181375.354,0.166,177.124,0.000,185,avx2
axpy,vectorized,f32,4096,1,1,0.000000129,260111.656,0.116,381.023,0.806,186,avx2
dot_product,vectorized,f32,4096,1,1,0.000000185,181375.068,0.166,177.124,1.049,187,avx2
axpy,scalar,f64,4096,1,1,0.000000424,79137.806,0.382,231.849,0.000,188,avx2
dot_product,scalar,f64,4096,1,1,0.000000401,83676.919,0.361,163.431,0.000,189,avx2
axpy,vectorized,f64,4096,1,1,0.000000422,79512.870,0.380,232.948,1.019,190,avx2
dot_product,vectorized,f64,4096,1,1,0.000000402,83468.765,0.362,163.025,1.050,191,avx2
axpy,scalar,f32,16384,0,1,0.000001230,436480.398,0.277,159.844,0.000,192,avx2
dot_product,scalar,f32,16384,0,1,0.000001189,451531.453,0.267,110.237,0.000,193,avx2
axpy,vectorized,f32,16384,0,1,0.000001228,437191.283,0.276,160.104,0.999,194,avx2
dot_product,vectorized,f32,16384,0,1,0.000001190,451152.012,0.268,110.145,1.033,195,avx2
axpy,scalar,f64,16384,0,1,0.000002508,214063.372,0.564,156.785,0.000,196,avx2
dot_product,scalar,f64,16384,0,1,0.000002372,226336.808,0.534,110.516,0.000,197,avx2
axpy,vectorized,f64,16384,0,1,0.000002453,218863.010,0.552,160.300,0.996,198,avx2
dot_product,vectorized,f64,16384,0,1,0.000002373,226241.427,0.534,110.469,1.028,199,avx2
axpy,scalar,f32,16384,1,1,0.000000947,566917.581,0.213,207.611,0.000,200,avx2
dot_product,scalar,f32,16384,1,1,0.000000821,653923.278,0.185,159.649,0.000,201,avx2
axpy,vectorized,f32,16384,1,1,0.000000928,578524.639,0.209,211.862,1.054,202,avx2
dot_product,vectorized,f32,16384,1,1,0.000000821,653923.278,0.185,159.649,1.045,203,avx2
axpy,scalar,f64,16384,1,1,0.000001849,290357.426,0.416,212.664,0.000,204,avx2
dot_product,scalar,f64,16384,1,1,0.000001659,323611.136,0.373,158.013,0.000,205,avx2
axpy,vectorized,f64,16384,1,1,0.000001868,287404.134,0.420,210.501,1.032,206,avx2
dot_product,vectorized,f64,16384,1,1,0.000001659,323611.136,0.373,158.013,1.046,207,avx2
axpy,scalar,f32,65536,0,1,0.000004950,1735340.270,0.278,158.875,0.000,208,avx2
dot_product,scalar,f32,65536,0,1,0.000004733,1814902.743,0.266,110.773,0.000,209,avx2
axpy,vectorized,f32,65536,0,1,0.000004950,1735340.270,0.278,158.875,0.988,210,avx2
dot_product,vectorized,f32,65536,0,1,0.000004715,1821831.375,0.265,111.196,1.042,211,avx2
axpy,scalar,f64,65536,0,1,0.000007415,1158453.755,0.417,212.119,0.000,212,avx2
dot_product,scalar,f64,65536,0,1,0.000006723,1277693.683,0.378,155.968,0.000,213,avx2
axpy,vectorized,f64,65536,0,1,0.000007457,1151929.001,0.419,210.924,1.089,214,avx2
dot_product,vectorized,f64,65536,0,1,0.000006736,1275227.807,0.379,155.667,1.100,215,avx2
axpy,scalar,f32,65536,1,1,0.000003743,2294933.112,0.211,210.107,0.000,216,avx2
dot_product,scalar,f32,65536,1,1,0.000003338,2573377.574,0.188,157.067,0.000,217,avx2
axpy,vectorized,f32,65536,1,1,0.000003820,2248673.987,0.215,205.872,1.091,218,avx2
dot_product,vectorized,f32,65536,1,1,0.000003339,2572606.865,0.188,157.019,1.067,219,avx2
axpy,scalar,f64,65536,1,1,0.000007420,1157673.120,0.417,211.976,0.000,220,avx2
dot_product,scalar,f64,65536,1,1,0.000006728,1276744.141,0.378,155.853,0.000,221,avx2
axpy,vectorized,f64,65536,1,1,0.000007422,1157361.205,0.417,211.919,1.186,222,avx2
dot_product,vectorized,f64,65536,1,1,0.000007582,1132937.809,0.426,138.298,0.943,223,avx2
axpy,scalar,f32,262144,0,1,0.000042001,3272278.126,0.591,74.897,0.000,224,avx2
dot_product,scalar,f32,262144,0,1,0.000023340,5888558.370,0.328,89.852,0.000,225,avx2
axpy,vectorized,f32,262144,0,1,0.000040597,3385446.051,0.571,77.487,1.049,226,avx2
dot_product,vectorized,f32,262144,0,1,0.000034808,3948487.527,0.489,60.249,0.704,227,avx2
axpy,scalar,f64,262144,0,1,0.000079230,1734683.245,1.114,79.407,0.000,228,avx2
dot_product,scalar,f64,262144,0,1,0.000061495,2234961.436,0.865,68.206,0.000,229,avx2
axpy,vectorized,f64,262144,0,1,0.000084447,1627517.298,1.187,74.502,0.970,230,avx2
dot_product,vectorized,f64,262144,0,1,0.000048293,2845939.433,0.679,86.851,1.034,231,avx2
axpy,scalar,f32,262144,1,1,0.000038830,3539504.341,0.546,81.013,0.000,232,avx2
dot_product,scalar,f32,262144,1,1,0.000023256,5909827.687,0.327,90.177,0.000,233,avx2
axpy,vectorized,f32,262144,1,1,0.000039613,3469541.642,0.557,79.412,1.024,234,avx2
dot_product,vectorized,f32,262144,1,1,0.000025475,5395052.117,0.358,82.322,0.942,235,avx2
axpy,scalar,f64,262144,1,1,0.000078300,1755286.765,1.101,80.351,0.000,236,avx2
dot_product,scalar,f64,262144,1,1,0.000050175,2739191.886,0.706,83.594,0.000,237,avx2
axpy,vectorized,f64,262144,1,1,0.000078682,1746764.872,1.106,79.961,1.044,238,avx2
dot_product,vectorized,f64,262144,1,1,0.000050317,2731461.612,0.708,83.358,0.989,239,avx2
axpy,scalar,f32,1048576,1,1,0.000159158,13816605.230,0.559,79.059,0.000,0,avx2
dot_product,scalar,f32,1048576,1,1,0.000107595,20437968.822,0.378,77.965,0.000,1,avx2
axpy,vectorized,f32,1048576,1,1,0.000157364,13974118.953,0.553,79.961,1.116,2,avx2
dot_product,vectorized,f32,1048576,1,1,0.000102476,21458909.939,0.360,81.859,1.064,3,avx2
axpy,scalar,f64,1048576,1,1,0.000337364,6518251.077,1.186,74.595,0.000,4,avx2
dot_product,scalar,f64,1048576,1,1,0.000225668,9744506.332,0.793,74.345,0.000,5,avx2
axpy,vectorized,f64,1048576,1,1,0.000342818,6414550.155,1.205,73.409,1.054,6,avx2
dot_product,vectorized,f64,1048576,1,1,0.000238891,9205132.278,0.840,70.230,1.088,7,avx2
axpy,scalar,f32,1048576,1,2,0.000157559,13956824.165,0.554,79.862,0.000,8,avx2
dot_product,scalar,f32,1048576,1,2,0.000100347,21914190.353,0.353,83.596,0.000,9,avx2
axpy,vectorized,f32,1048576,1,2,0.000166473,13209488.972,0.585,75.585,0.946,10,avx2
dot_product,vectorized,f32,1048576,1,2,0.000099601,22078325.080,0.350,84.222,1.007,11,avx2
axpy,scalar,f64,1048576,1,2,0.000340504,6458142.208,1.197,73.908,0.000,12,avx2
dot_product,scalar,f64,1048576,1,2,0.000230435,9542922.107,0.810,72.807,0.000,13,avx2
axpy,vectorized,f64,1048576,1,2,0.000344721,6379139.233,1.212,73.003,0.988,14,avx2
dot_product,vectorized,f64,1048576,1,2,0.000241672,9099205.766,0.850,69.421,0.954,15,avx2
axpy,scalar,f32,1048576,1,4,0.000158997,13830595.873,0.559,79.139,0.000,16,avx2
dot_product,scalar,f32,1048576,1,4,0.000107362,20482323.876,0.377,78.134,0.000,17,avx2
axpy,vectorized,f32,1048576,1,4,0.000158517,13872475.850,0.557,79.379,1.003,18,avx2
dot_product,vectorized,f32,1048576,1,4,0.000096533,22780015.726,0.339,86.899,1.112,19,avx2
axpy,scalar,f64,1048576,1,4,0.000339383,6479473.795,1.193,74.152,0.000,20,avx2
dot_product,scalar,f64,1048576,1,4,0.000236517,9297527.262,0.831,70.935,0.000,21,avx2
axpy,vectorized,f64,1048576,1,4,0.000334358,6576852.523,1.175,75.266,1.015,22,avx2
dot_product,vectorized,f64,1048576,1,4,0.000235000,9357545.764,0.826,71.392,1.006,23,avx2
axpy,scalar,f32,1048576,1,8,0.000159092,13822337.101,0.559,79.092,0.000,24,avx2
dot_product,scalar,f32,1048576,1,8,0.000098475,22330776.876,0.346,85.185,0.000,25,avx2
axpy,vectorized,f32,1048576,1,8,0.000159919,13750856.719,0.562,78.683,0.995,26,avx2
dot_product,vectorized,f32,1048576,1,8,0.000096865,22701938.370,0.341,86.601,1.017,27,avx2
axpy,scalar,f64,1048576,1,8,0.000339448,6478233.059,1.193,74.137,0.000,28,avx2
dot_product,scalar,f64,1048576,1,8,0.000226156,9723479.614,0.795,74.184,0.000,29,avx2
axpy,vectorized,f64,1048576,1,8,0.000333810,6587649.431,1.173,75.390,1.017,30,avx2
dot_product,vectorized,f64,1048576,1,8,0.000243506,9030673.806,0.856,68.899,0.929,31,avx2
axpy,scalar,f32,1048576,1,16,0.000159737,13766524.065,0.562,78.773,0.000,32,avx2
dot_product,scalar,f32,1048576,1,16,0.000098431,22340759.047,0.346,85.223,0.000,33,avx2
axpy,vectorized,f32,1048576,1,16,0.000159547,13782918.228,0.561,78.866,1.001,34,avx2
dot_product,vectorized,f32,1048576,1,16,0.000098863,22243136.986,0.348,84.851,0.996,35,avx2
axpy,scalar,f64,1048576,1,16,0.000337976,6506447.956,1.188,74.460,0.000,36,avx2
dot_product,scalar,f64,1048576,1,16,0.000248669,8843174.081,0.874,67.468,0.000,37,avx2
axpy,vectorized,f64,1048576,1,16,0.000383429,5735151.113,1.348,65.634,0.881,38,avx2
dot_product,vectorized,f64,1048576,1,16,0.000246725,8912851.374,0.867,68.000,1.008,39,avx2
axpy,scalar,f32,1048576,1,1,0.000161225,13639468.165,0.567,78.046,0.000,40,avx2
dot_product,scalar,f32,1048576,1,1,0.000095606,23000891.783,0.336,87.741,0.000,41,avx2
axpy,vectorized,f32,1048576,1,1,0.000159579,13780154.401,0.561,78.851,1.101,42,avx2
dot_product,vectorized,f32,1048576,1,1,0.000103181,21312288.621,0.363,81.300,1.056,43,avx2
axpy,scalar,f64,1048576,1,1,0.000333891,6586051.299,1.174,75.371,0.000,44,avx2
dot_product,scalar,f64,1048576,1,1,0.000235119,9352809.671,0.827,71.356,0.000,45,avx2
axpy,vectorized,f64,1048576,1,1,0.000361741,6078999.215,1.272,69.569,0.999,46,avx2
dot_product,vectorized,f64,1048576,1,1,0.000228492,9624071.107,0.803,73.426,1.138,47,avx2
axpy,scalar,f32,1048576,1,2,0.000162080,13567517.630,0.570,77.634,0.000,48,avx2
dot_product,scalar,f32,1048576,1,2,0.000096736,22732211.959,0.340,86.717,0.000,49,avx2
axpy,vectorized,f32,1048576,1,2,0.000159596,13778686.542,0.561,78.842,0.987,50,avx2
dot_product,vectorized,f32,1048576,1,2,0.000100965,21780055.052,0.355,83.084,0.994,51,avx2
axpy,scalar,f64,1048576,1,2,0.000351191,6261616.200,1.235,71.659,0.000,52,avx2
dot_product,scalar,f64,1048576,1,2,0.000231898,9482717.639,0.815,72.347,0.000,53,avx2
axpy,vectorized,f64,1048576,1,2,0.000347254,6332607.414,1.221,72.471,0.981,54,avx2
dot_product,vectorized,f64,1048576,1,2,0.000216781,10143985.204,0.762,77.392,1.063,55,avx2
axpy,scalar,f32,1048576,1,4,0.000162493,13533033.757,0.571,77.437,0.000,56,avx2
dot_product,scalar,f32,1048576,1,4,0.000098092,22417967.346,0.345,85.518,0.000,57,avx2
axpy,vectorized,f32,1048576,1,4,0.000169019,13010509.205,0.594,74.447,0.941,58,avx2
dot_product,vectorized,f32,1048576,1,4,0.000097467,22561720.944,0.343,86.066,1.102,59,avx2
axpy,scalar,f64,1048576,1,4,0.000333200,6599709.653,1.171,75.528,0.000,60,avx2
dot_product,scalar,f64,1048576,1,4,0.000225811,9738335.403,0.794,74.298,0.000,61,avx2
axpy,vectorized,f64,1048576,1,4,0.000367892,5977360.897,1.293,68.405,0.923,62,avx2
dot_product,vectorized,f64,1048576,1,4,0.000236514,9297645.195,0.831,70.935,1.000,63,avx2
axpy,scalar,f32,1048576,1,8,0.000158431,13880006.156,0.557,79.422,0.000,64,avx2
dot_product,scalar,f32,1048576,1,8,0.000103530,21240444.872,0.364,81.026,0.000,65,avx2
axpy,vectorized,f32,1048576,1,8,0.000167480,13130064.821,0.589,75.131,0.950,66,avx2
dot_product,vectorized,f32,1048576,1,8,0.000111129,19788023.455,0.391,75.485,0.886,67,avx2
axpy,scalar,f64,1048576,1,8,0.000337883,6508238.815,1.188,74.481,0.000,68,avx2
dot_product,scalar,f64,1048576,1,8,0.000218025,10086105.973,0.766,76.951,0.000,69,avx2
axpy,vectorized,f64,1048576,1,8,0.000368428,5968664.859,1.295,68.306,0.921,70,avx2
dot_product,vectorized,f64,1048576,1,8,0.000242981,9050186.044,0.854,69.047,0.931,71,avx2
axpy,scalar,f32,1048576,1,16,0.000159316,13802902.776,0.560,78.981,0.000,72,avx2
dot_product,scalar,f32,1048576,1,16,0.000094661,23230509.410,0.333,88.617,0.000,73,avx2
axpy,vectorized,f32,1048576,1,16,0.000155582,14134175.248,0.547,80.876,1.027,74,avx2
dot_product,vectorized,f32,1048576,1,16,0.000093726,23462254.384,0.329,89.501,1.050,75,avx2
axpy,scalar,f64,1048576,1,16,0.000344823,6377252.260,1.212,72.982,0.000,76,avx2
dot_product,scalar,f64,1048576,1,16,0.000218671,10056309.502,0.769,76.724,0.000,77,avx2
axpy,vectorized,f64,1048576,1,16,0.000368422,5968762.059,1.295,68.307,0.917,78,avx2
dot_product,vectorized,f64,1048576,1,16,0.000254323,8646576.424,0.894,65.968,0.978,79,avx2
axpy,scalar,f32,1048576,1,1,0.000159871,13754985.311,0.562,78.707,0.000,80,avx2
dot_product,scalar,f32,1048576,1,1,0.000096443,22801273.849,0.339,86.980,0.000,81,avx2
axpy,vectorized,f32,1048576,1,1,0.000161858,13586126.461,0.569,77.740,1.085,82,avx2
dot_product,vectorized,f32,1048576,1,1,0.000097957,22448862.832,0.344,85.636,1.113,83,avx2
axpy,scalar,f64,1048576,1,1,0.000336043,6543874.610,1.181,74.889,0.000,84,avx2
dot_product,scalar,f64,1048576,1,1,0.000232140,9472832.157,0.816,72.272,0.000,85,avx2
axpy,vectorized,f64,1048576,1,1,0.000337191,6521595.344,1.185,74.634,1.072,86,avx2
dot_product,vectorized,f64,1048576,1,1,0.000292583,7515895.502,1.029,57.342,0.888,87,avx2
axpy,scalar,f32,1048576,1,2,0.000159506,13786461.041,0.561,78.887,0.000,88,avx2
dot_product,scalar,f32,1048576,1,2,0.000102777,21396063.864,0.361,81.620,0.000,89,avx2
axpy,vectorized,f32,1048576,1,2,0.000160647,13688542.303,0.565,78.326,0.981,90,avx2
dot_product,vectorized,f32,1048576,1,2,0.000097335,22592317.853,0.342,86.183,1.031,91,avx2
axpy,scalar,f64,1048576,1,2,0.000351326,6259210.124,1.235,71.631,0.000,92,avx2
dot_product,scalar,f64,1048576,1,2,0.000230029,9559765.323,0.809,72.935,0.000,93,avx2
axpy,vectorized,f64,1048576,1,2,0.000363082,6056547.162,1.276,69.312,0.938,94,avx2
dot_product,vectorized,f64,1048576,1,2,0.000256564,8571051.489,0.902,65.392,0.898,95,avx2
axpy,scalar,f32,1048576,1,4,0.000168156,13077280.962,0.591,74.829,0.000,96,avx2
dot_product,scalar,f32,1048576,1,4,0.000097977,22444280.321,0.344,85.618,0.000,97,avx2
axpy,vectorized,f32,1048576,1,4,0.000158571,13867751.712,0.557,79.352,1.003,98,avx2
dot_product,vectorized,f32,1048576,1,4,0.000093364,23553224.484,0.328,89.848,1.150,99,avx2
axpy,scalar,f64,1048576,1,4,0.000341114,6446593.386,1.199,73.775,0.000,100,avx2
dot_product,scalar,f64,1048576,1,4,0.000270832,8119510.456,0.952,61.947,0.000,101,avx2
axpy,vectorized,f64,1048576,1,4,0.000418941,5249004.647,1.473,60.070,0.810,102,avx2
dot_product,vectorized,f64,1048576,1,4,0.000264182,8323895.102,0.929,63.506,0.895,103,avx2
axpy,scalar,f32,1048576,1,8,0.000162058,13569359.462,0.570,77.644,0.000,104,avx2
dot_product,scalar,f32,1048576,1,8,0.000098612,22299753.129,0.347,85.067,0.000,105,avx2
axpy,vectorized,f32,1048576,1,8,0.000164522,13366134.948,0.578,76.482,0.967,106,avx2
dot_product,vectorized,f32,1048576,1,8,0.000105344,20874689.159,0.370,79.631,0.935,107,avx2
