# CPU: 12th Gen Intel(R) Core(TM) i5-12600KF
# CPU Frequency: 3.69 GHz
# Compiler: Clang 19.1.5
# 
kernel,implementation,data_type,array_size,aligned,stride,time_seconds,gflops,cpe,bandwidth_gbs,speedup,run_id,compiler_flags
axpy,vectorized,f64,4194304,1,1,0.003239320,10861653.708,2.847,31.075,1.033,86,vectorized
memory_bandwidth,vectorized,f64,4194304,1,1,0.003389203,5190655.752,2.978,19.801,0.996,87,vectorized
axpy,scalar,f32,8388608,1,1,0.003302989,42609130.202,1.451,30.476,0.000,88,vectorized
memory_bandwidth,scalar,f32,8388608,1,1,0.003417455,20590979.010,1.502,19.637,0.000,89,vectorized
axpy,vectorized,f32,8388608,1,1,0.003254634,43242185.868,1.430,30.929,1.015,90,vectorized
memory_bandwidth,vectorized,f32,8388608,1,1,0.003347636,21020428.798,1.471,20.047,1.021,91,vectorized
axpy,scalar,f64,8388608,1,1,0.007172084,19622955.943,3.151,28.071,0.000,92,vectorized
memory_bandwidth,scalar,f64,8388608,1,1,0.007435915,9463360.485,3.267,18.050,0.000,93,vectorized
axpy,vectorized,f64,8388608,1,1,0.007189558,19575262.952,3.159,28.003,0.998,94,vectorized
memory_bandwidth,vectorized,f64,8388608,1,1,0.007466700,9424343.308,3.281,17.976,0.996,95,vectorized
axpy,scalar,f32,16777216,1,1,0.007149669,78737904.288,1.571,28.159,0.000,96,vectorized
memory_bandwidth,scalar,f32,16777216,1,1,0.007425529,37906387.103,1.631,18.075,0.000,97,vectorized
axpy,vectorized,f32,16777216,1,1,0.007177758,78429776.181,1.577,28.049,1.002,98,vectorized
memory_bandwidth,vectorized,f32,16777216,1,1,0.007460816,37727103.404,1.639,17.990,1.003,99,vectorized
axpy,scalar,f64,16777216,1,1,0.014876344,37841955.888,3.268,27.067,0.000,100,vectorized
memory_bandwidth,scalar,f64,16777216,1,1,0.015529629,18125029.047,3.412,17.285,0.000,101,vectorized
axpy,vectorized,f64,16777216,1,1,0.015406676,36539351.734,3.385,26.135,0.976,102,vectorized
memory_bandwidth,vectorized,f64,16777216,1,1,0.015483152,18179436.378,3.402,17.337,1.004,103,vectorized
axpy,scalar,f32,1024,1,1,0.000000079,26546.221,0.284,155.544,0.000,104,vectorized
memory_bandwidth,scalar,f32,1024,1,1,0.000000021,49931.810,0.076,390.092,0.000,105,vectorized
axpy,vectorized,f32,1024,1,1,0.000000032,65536.097,0.115,384.001,1.188,106,vectorized
memory_bandwidth,vectorized,f32,1024,1,1,0.000000020,52429.164,0.072,409.603,1.400,107,vectorized
axpy,scalar,f64,1024,1,1,0.000000061,34379.607,0.220,402.886,0.000,108,vectorized
memory_bandwidth,scalar,f64,1024,1,1,0.000000042,24966.078,0.151,390.095,0.000,109,vectorized
axpy,vectorized,f64,1024,1,1,0.000000061,34379.607,0.220,402.886,0.918,110,vectorized
memory_bandwidth,vectorized,f64,1024,1,1,0.000000035,29959.335,0.126,468.115,0.971,111,vectorized
axpy,scalar,f32,4096,1,1,0.000000119,281969.939,0.107,413.042,0.000,112,vectorized
memory_bandwidth,scalar,f32,4096,1,1,0.000000067,250405.390,0.060,489.073,0.000,113,vectorized
axpy,vectorized,f32,4096,1,1,0.000000119,281969.939,0.107,413.042,0.866,114,vectorized
memory_bandwidth,vectorized,f32,4096,1,1,0.000000095,176602.552,0.085,344.927,0.600,115,vectorized
axpy,scalar,f64,4096,1,1,0.000000422,79512.870,0.380,232.948,0.000,116,vectorized
memory_bandwidth,scalar,f64,4096,1,1,0.000000512,32768.011,0.461,128.000,0.000,117,vectorized
axpy,vectorized,f64,4096,1,1,0.000000420,79891.505,0.378,234.057,1.024,118,vectorized
memory_bandwidth,vectorized,f64,4096,1,1,0.000000513,32704.135,0.462,127.751,1.016,119,vectorized
axpy,scalar,f32,16384,1,1,0.000001460,367719.788,0.328,134.663,0.000,120,vectorized
memory_bandwidth,scalar,f32,16384,1,1,0.000001025,261888.263,0.231,127.875,0.000,121,vectorized
axpy,vectorized,f32,16384,1,1,0.000000946,567516.864,0.213,207.831,1.020,122,vectorized
memory_bandwidth,vectorized,f32,16384,1,1,0.000001023,262400.268,0.230,128.125,1.022,123,vectorized
axpy,scalar,f64,16384,1,1,0.000001994,269243.179,0.449,197.200,0.000,124,vectorized
memory_bandwidth,scalar,f64,16384,1,1,0.000002037,131779.796,0.458,128.691,0.000,125,vectorized
axpy,vectorized,f64,16384,1,1,0.000001921,279474.696,0.432,204.693,1.003,126,vectorized
memory_bandwidth,vectorized,f64,16384,1,1,0.000002040,131586.020,0.459,128.502,1.019,127,vectorized
axpy,scalar,f32,32768,1,1,0.000001889,1136836.336,0.212,208.161,0.000,128,vectorized
memory_bandwidth,scalar,f32,32768,1,1,0.000002046,524800.461,0.230,128.125,0.000,129,vectorized
axpy,vectorized,f32,32768,1,1,0.000002438,880838.165,0.274,161.286,0.774,130,vectorized
memory_bandwidth,vectorized,f32,32768,1,1,0.000002037,527119.260,0.229,128.691,1.010,131,vectorized
axpy,scalar,f64,32768,1,1,0.000003829,560847.119,0.431,205.388,0.000,132,vectorized
memory_bandwidth,scalar,f64,32768,1,1,0.000004001,268368.370,0.450,131.039,0.000,133,vectorized
axpy,vectorized,f64,32768,1,1,0.000003718,577591.116,0.418,211.520,1.003,134,vectorized
memory_bandwidth,vectorized,f64,32768,1,1,0.000003939,272592.490,0.443,133.102,1.014,135,vectorized
axpy,scalar,f32,65536,1,1,0.000003838,2238127.924,0.216,204.907,0.000,136,vectorized
memory_bandwidth,scalar,f32,65536,1,1,0.000004024,1067337.776,0.226,130.290,0.000,137,vectorized
axpy,vectorized,f32,65536,1,1,0.000003729,2303548.998,0.210,210.896,1.072,138,vectorized
memory_bandwidth,vectorized,f32,65536,1,1,0.000003981,1078866.427,0.224,131.698,1.029,139,vectorized
axpy,scalar,f64,65536,1,1,0.000007581,1133087.298,0.426,207.474,0.000,140,vectorized
memory_bandwidth,scalar,f64,65536,1,1,0.000008211,523074.817,0.462,127.704,0.000,141,vectorized
axpy,vectorized,f64,65536,1,1,0.000007580,1133236.740,0.426,207.502,1.018,142,vectorized
memory_bandwidth,vectorized,f64,65536,1,1,0.000008247,520791.461,0.464,127.146,1.016,143,vectorized
axpy,scalar,f32,131072,1,1,0.000007623,4507377.555,0.214,206.331,0.000,144,vectorized
memory_bandwidth,scalar,f32,131072,1,1,0.000008236,2085948.141,0.232,127.316,0.000,145,vectorized
axpy,vectorized,f32,131072,1,1,0.000007536,4559413.236,0.212,208.713,1.015,146,vectorized
memory_bandwidth,vectorized,f32,131072,1,1,0.000008179,2100485.290,0.230,128.203,1.007,147,vectorized
axpy,scalar,f64,131072,1,1,0.000041659,824785.482,1.172,75.511,0.000,148,vectorized
memory_bandwidth,scalar,f64,131072,1,1,0.000032888,522375.003,0.925,63.766,0.000,149,vectorized
axpy,vectorized,f64,131072,1,1,0.000042515,808179.191,1.196,73.991,1.242,150,vectorized
memory_bandwidth,vectorized,f64,131072,1,1,0.000033122,518684.533,0.931,63.316,1.162,151,vectorized
axpy,scalar,f32,262144,1,1,0.000040263,3413529.868,0.566,78.129,0.000,152,vectorized
memory_bandwidth,scalar,f32,262144,1,1,0.000033079,2077435.142,0.465,63.398,0.000,153,vectorized
axpy,vectorized,f32,262144,1,1,0.000039553,3474804.784,0.556,79.532,1.223,154,vectorized
memory_bandwidth,vectorized,f32,262144,1,1,0.000033947,2024316.630,0.477,61.777,0.970,155,vectorized
axpy,scalar,f64,262144,1,1,0.000079848,1721257.307,1.123,78.793,0.000,156,vectorized
memory_bandwidth,scalar,f64,262144,1,1,0.000068125,1008726.267,0.958,61.568,0.000,157,vectorized
axpy,vectorized,f64,262144,1,1,0.000080583,1705557.665,1.133,78.074,1.019,158,vectorized
memory_bandwidth,vectorized,f64,262144,1,1,0.000065811,1044194.382,0.925,63.733,1.093,159,vectorized
axpy,scalar,f32,524288,1,1,0.000169668,3240185.620,1.193,37.081,0.000,160,vectorized
memory_bandwidth,scalar,f32,524288,1,1,0.000066049,4161727.004,0.464,63.503,0.000,161,vectorized
axpy,vectorized,f32,524288,1,1,0.000080004,6871604.089,0.562,78.639,1.014,162,vectorized
memory_bandwidth,vectorized,f32,524288,1,1,0.000066305,4145658.790,0.466,63.258,0.999,163,vectorized
axpy,scalar,f64,524288,1,1,0.000161595,3402059.557,1.136,77.867,0.000,164,vectorized
memory_bandwidth,scalar,f64,524288,1,1,0.000132285,2077921.964,0.930,63.413,0.000,165,vectorized
axpy,vectorized,f64,524288,1,1,0.000163379,3364911.117,1.149,77.017,0.992,166,vectorized
memory_bandwidth,vectorized,f64,524288,1,1,0.000131951,2083181.687,0.928,63.574,1.026,167,vectorized
axpy,scalar,f32,1048576,1,1,0.000164768,13346179.187,0.579,76.367,0.000,168,vectorized
memory_bandwidth,scalar,f32,1048576,1,1,0.000135185,8133384.829,0.475,62.053,0.000,169,vectorized
axpy,vectorized,f32,1048576,1,1,0.000165387,13296227.970,0.581,76.082,0.996,170,vectorized
memory_bandwidth,vectorized,f32,1048576,1,1,0.000132592,8292443.192,0.466,63.266,1.061,171,vectorized
axpy,scalar,f64,1048576,1,1,0.000347211,6333391.676,1.221,72.480,0.000,172,vectorized
memory_bandwidth,scalar,f64,1048576,1,1,0.000298032,3689240.177,1.048,56.293,0.000,173,vectorized
axpy,vectorized,f64,1048576,1,1,0.000345447,6365732.676,1.214,72.850,1.275,174,vectorized
memory_bandwidth,vectorized,f64,1048576,1,1,0.000279796,3929690.305,0.984,59.962,1.165,175,vectorized
axpy,scalar,f32,2097152,1,1,0.000356074,24702991.575,0.626,70.676,0.000,176,vectorized
memory_bandwidth,scalar,f32,2097152,1,1,0.000289628,15185156.521,0.509,57.927,0.000,177,vectorized
axpy,vectorized,f32,2097152,1,1,0.000357578,24599088.925,0.628,70.379,0.973,178,vectorized
memory_bandwidth,vectorized,f32,2097152,1,1,0.000280544,15676851.071,0.493,59.802,1.015,179,vectorized
axpy,scalar,f64,2097152,1,1,0.001187915,7404648.500,2.088,42.370,0.000,180,vectorized
memory_bandwidth,scalar,f64,2097152,1,1,0.001224922,3590470.667,2.153,27.393,0.000,181,vectorized
axpy,vectorized,f64,2097152,1,1,0.001192938,7373470.392,2.097,42.191,0.996,182,vectorized
memory_bandwidth,vectorized,f64,2097152,1,1,0.001207605,3641957.852,2.123,27.786,1.002,183,vectorized
axpy,scalar,f32,4194304,1,1,0.001200898,29298385.113,1.055,41.912,0.000,184,vectorized
memory_bandwidth,scalar,f32,4194304,1,1,0.001214374,14486629.362,1.067,27.631,0.000,185,vectorized
axpy,vectorized,f32,4194304,1,1,0.001213454,28995225.267,1.066,41.478,0.964,186,vectorized
memory_bandwidth,vectorized,f32,4194304,1,1,0.001230714,14294292.619,1.082,27.264,1.092,187,vectorized
axpy,scalar,f64,4194304,1,1,0.003275759,10740830.473,2.879,30.730,0.000,188,vectorized
memory_bandwidth,scalar,f64,4194304,1,1,0.003368207,5223012.138,2.960,19.924,0.000,189,vectorized
axpy,vectorized,f64,4194304,1,1,0.003214018,10947160.871,2.825,31.320,1.041,190,vectorized
memory_bandwidth,vectorized,f64,4194304,1,1,0.003395210,5181472.146,2.984,19.766,0.994,191,vectorized
axpy,scalar,f32,8388608,1,1,0.003319328,42399391.790,1.459,30.326,0.000,192,vectorized
memory_bandwidth,scalar,f32,8388608,1,1,0.003359595,20945603.318,1.476,19.975,0.000,193,vectorized
axpy,vectorized,f32,8388608,1,1,0.003224154,43650982.041,1.417,31.222,1.024,194,vectorized
memory_bandwidth,vectorized,f32,8388608,1,1,0.003361341,20934723.426,1.477,19.965,1.017,195,vectorized
axpy,scalar,f64,8388608,1,1,0.007170935,19626100.132,3.151,28.075,0.000,196,vectorized
memory_bandwidth,scalar,f64,8388608,1,1,0.007564555,9302430.107,3.324,17.743,0.000,197,vectorized
axpy,vectorized,f64,8388608,1,1,0.007185860,19585336.808,3.158,28.017,0.998,198,vectorized
memory_bandwidth,vectorized,f64,8388608,1,1,0.007506455,9374430.963,3.298,17.880,0.991,199,vectorized
axpy,scalar,f32,16777216,1,1,0.007233729,77822925.549,1.589,27.832,0.000,200,vectorized
memory_bandwidth,scalar,f32,16777216,1,1,0.007486977,37595277.334,1.645,17.927,0.000,201,vectorized
axpy,vectorized,f32,16777216,1,1,0.007161032,78612964.362,1.573,28.114,1.005,202,vectorized
memory_bandwidth,vectorized,f32,16777216,1,1,0.007435059,37857800.014,1.634,18.052,1.007,203,vectorized
axpy,scalar,f64,16777216,1,1,0.014841940,37929674.518,3.261,27.129,0.000,204,vectorized
memory_bandwidth,scalar,f64,16777216,1,1,0.015437695,18232966.561,3.392,17.388,0.000,205,vectorized
axpy,vectorized,f64,16777216,1,1,0.015021179,37477081.754,3.300,26.806,1.001,206,vectorized
memory_bandwidth,vectorized,f64,16777216,1,1,0.015406636,18269723.300,3.385,17.423,1.009,207,vectorized
axpy,scalar,f32,1024,1,1,0.000000091,23045.598,0.328,135.033,0.000,208,vectorized
memory_bandwidth,scalar,f32,1024,1,1,0.000000091,11522.836,0.328,90.022,0.000,209,vectorized
axpy,vectorized,f32,1024,1,1,0.000000077,27235.739,0.277,159.584,0.494,210,vectorized
memory_bandwidth,vectorized,f32,1024,1,1,0.000000060,17476.303,0.216,136.534,0.467,211,vectorized
axpy,scalar,f64,1024,1,1,0.000000158,13273.111,0.569,155.544,0.000,212,vectorized
memory_bandwidth,scalar,f64,1024,1,1,0.000000133,7884.039,0.479,123.188,0.000,213,vectorized
axpy,vectorized,f64,1024,1,1,0.000000167,12557.810,0.601,147.162,0.335,214,vectorized
memory_bandwidth,vectorized,f64,1024,1,1,0.000000124,8456.253,0.446,132.129,0.274,215,vectorized
axpy,scalar,f32,4096,1,1,0.000000360,93206.724,0.324,136.533,0.000,216,vectorized
memory_bandwidth,scalar,f32,4096,1,1,0.000000280,59918.671,0.252,117.029,0.000,217,vectorized
axpy,vectorized,f32,4096,1,1,0.000000357,93989.980,0.321,137.681,0.289,218,vectorized
memory_bandwidth,vectorized,f32,4096,1,1,0.000000275,61008.046,0.247,119.156,0.207,219,vectorized
axpy,scalar,f64,4096,1,1,0.000001169,28703.538,1.052,84.092,0.000,220,vectorized
memory_bandwidth,scalar,f64,4096,1,1,0.000000985,17032.708,0.886,66.534,0.000,221,vectorized
axpy,vectorized,f64,4096,1,1,0.000001070,31359.282,0.963,91.873,0.402,222,vectorized
memory_bandwidth,vectorized,f64,4096,1,1,0.000000957,17531.051,0.861,68.481,0.544,223,vectorized
axpy,scalar,f32,16384,1,1,0.000001986,270327.752,0.447,98.997,0.000,224,vectorized
memory_bandwidth,scalar,f32,16384,1,1,0.000002091,128376.598,0.470,62.684,0.000,225,vectorized
axpy,vectorized,f32,16384,1,1,0.000001988,270055.790,0.447,98.897,0.485,226,vectorized
memory_bandwidth,vectorized,f32,16384,1,1,0.000002072,129553.788,0.466,63.259,0.505,227,vectorized
axpy,scalar,f64,16384,1,1,0.000004280,125437.129,0.963,91.873,0.000,228,vectorized
memory_bandwidth,scalar,f64,16384,1,1,0.000004049,66296.729,0.911,64.743,0.000,229,vectorized
axpy,vectorized,f64,16384,1,1,0.000004229,126949.852,0.951,92.981,0.456,230,vectorized
memory_bandwidth,vectorized,f64,16384,1,1,0.000004428,60622.281,0.996,59.201,0.469,231,vectorized
axpy,scalar,f32,32768,1,1,0.000002091,1027012.643,0.235,188.052,0.000,232,vectorized
memory_bandwidth,scalar,f32,32768,1,1,0.000001914,560993.632,0.215,136.961,0.000,233,vectorized
axpy,vectorized,f32,32768,1,1,0.000001887,1138041.260,0.212,208.382,0.999,234,vectorized
memory_bandwidth,vectorized,f32,32768,1,1,0.000001934,555192.206,0.218,135.545,1.064,235,vectorized
axpy,scalar,f64,32768,1,1,0.000003726,576350.975,0.419,211.066,0.000,236,vectorized
memory_bandwidth,scalar,f64,32768,1,1,0.000003829,280423.560,0.431,136.926,0.000,237,vectorized
axpy,vectorized,f64,32768,1,1,0.000003725,576505.657,0.419,211.123,1.001,238,vectorized
memory_bandwidth,vectorized,f64,32768,1,1,0.000003818,281231.491,0.429,137.320,1.046,239,vectorized
axpy,scalar,f32,65536,1,1,0.000003735,2299848.669,0.210,210.557,0.000,240,vectorized
memory_bandwidth,scalar,f32,65536,1,1,0.000003819,1124631.402,0.215,137.284,0.000,241,vectorized
axpy,vectorized,f32,65536,1,1,0.000003735,2299848.490,0.210,210.557,1.070,242,vectorized
memory_bandwidth,vectorized,f32,65536,1,1,0.000003811,1126992.231,0.214,137.572,1.075,243,vectorized
axpy,scalar,f64,65536,1,1,0.000007571,1134583.881,0.426,207.749,0.000,244,vectorized
memory_bandwidth,scalar,f64,65536,1,1,0.000007618,563791.972,0.428,137.645,0.000,245,vectorized
axpy,vectorized,f64,65536,1,1,0.000007527,1141216.237,0.423,208.963,1.026,246,vectorized
memory_bandwidth,vectorized,f64,65536,1,1,0.000007618,563791.994,0.428,137.645,1.100,247,vectorized
axpy,scalar,f32,131072,1,1,0.000007637,4499114.655,0.215,205.953,0.000,248,vectorized
memory_bandwidth,scalar,f32,131072,1,1,0.000007631,2251326.093,0.215,137.410,0.000,249,vectorized
axpy,vectorized,f32,131072,1,1,0.000007544,4554578.191,0.212,208.492,1.014,250,vectorized
memory_bandwidth,vectorized,f32,131072,1,1,0.000007630,2251621.157,0.215,137.428,1.079,251,vectorized
axpy,scalar,f64,131072,1,1,0.000041892,820198.089,1.178,75.091,0.000,252,vectorized
memory_bandwidth,scalar,f64,131072,1,1,0.000032490,528774.059,0.914,64.548,0.000,253,vectorized
axpy,vectorized,f64,131072,1,1,0.000039400,872074.579,1.108,79.841,1.341,254,vectorized
memory_bandwidth,vectorized,f64,131072,1,1,0.000031995,536954.811,0.900,65.546,1.203,255,vectorized
axpy,scalar,f32,262144,1,1,0.000039654,3465954.355,0.558,79.329,0.000,256,vectorized
memory_bandwidth,scalar,f32,262144,1,1,0.000032381,2122216.010,0.455,64.765,0.000,257,vectorized
axpy,vectorized,f32,262144,1,1,0.000038513,3568637.936,0.542,81.680,1.256,258,vectorized
memory_bandwidth,vectorized,f32,262144,1,1,0.000034412,1996962.587,0.484,60.942,0.957,259,vectorized
axpy,scalar,f64,262144,1,1,0.000080513,1707040.524,1.132,78.142,0.000,260,vectorized
memory_bandwidth,scalar,f64,262144,1,1,0.000065972,1041646.103,0.928,63.577,0.000,261,vectorized
axpy,vectorized,f64,262144,1,1,0.000079709,1724258.907,1.121,78.930,1.030,262,vectorized
memory_bandwidth,vectorized,f64,262144,1,1,0.000065154,1054723.837,0.916,64.375,1.104,263,vectorized
axpy,scalar,f32,524288,1,1,0.000078788,6977659.227,0.554,79.853,0.000,264,vectorized
memory_bandwidth,scalar,f32,524288,1,1,0.000066116,4157509.619,0.465,63.439,0.000,265,vectorized
axpy,vectorized,f32,524288,1,1,0.000081951,6708347.838,0.576,76.771,0.990,266,vectorized
memory_bandwidth,vectorized,f32,524288,1,1,0.000065483,4197698.741,0.460,64.052,1.012,267,vectorized
axpy,scalar,f64,524288,1,1,0.000163893,3354358.111,1.152,76.775,0.000,268,vectorized
memory_bandwidth,scalar,f64,524288,1,1,0.000139227,1974314.660,0.979,60.251,0.000,269,vectorized
axpy,vectorized,f64,524288,1,1,0.000160584,3423478.139,1.129,78.357,1.010,270,vectorized
memory_bandwidth,vectorized,f64,524288,1,1,0.000135231,2032654.546,0.951,62.032,1.001,271,vectorized
axpy,scalar,f32,1048576,1,1,0.000165196,13311601.124,0.581,76.170,0.000,272,vectorized
memory_bandwidth,scalar,f32,1048576,1,1,0.000130818,8404895.570,0.460,64.124,0.000,273,vectorized
axpy,vectorized,f32,1048576,1,1,0.000160489,13702018.530,0.564,78.404,1.026,274,vectorized
memory_bandwidth,vectorized,f32,1048576,1,1,0.000138694,7927607.728,0.488,60.483,1.015,275,vectorized
axpy,scalar,f64,1048576,1,1,0.000342025,6429422.571,1.202,73.579,0.000,276,vectorized
memory_bandwidth,scalar,f64,1048576,1,1,0.000311803,3526302.274,1.096,53.807,0.000,277,vectorized
axpy,vectorized,f64,1048576,1,1,0.000343373,6404182.204,1.207,73.290,1.283,278,vectorized
memory_bandwidth,vectorized,f64,1048576,1,1,0.000279943,3927626.794,0.984,59.931,1.165,279,vectorized
axpy,scalar,f32,2097152,1,1,0.000367736,23919586.391,0.646,68.434,0.000,280,vectorized
memory_bandwidth,scalar,f32,2097152,1,1,0.000310294,14173804.553,0.545,54.069,0.000,281,vectorized
axpy,vectorized,f32,2097152,1,1,0.000345763,25439659.616,0.608,72.783,1.006,282,vectorized
memory_bandwidth,vectorized,f32,2097152,1,1,0.000294173,14950544.438,0.517,57.032,0.968,283,vectorized
axpy,scalar,f64,2097152,1,1,0.001200815,7325102.553,2.111,41.915,0.000,284,vectorized
memory_bandwidth,scalar,f64,2097152,1,1,0.001224370,3592089.410,2.152,27.405,0.000,285,vectorized
axpy,vectorized,f64,2097152,1,1,0.001218078,7221288.803,2.141,41.321,0.976,286,vectorized
memory_bandwidth,vectorized,f64,2097152,1,1,0.001230998,3572748.706,2.164,27.258,0.983,287,vectorized
axpy,scalar,f32,4194304,1,1,0.001159188,30352602.070,1.019,43.420,0.000,288,vectorized
memory_bandwidth,scalar,f32,4194304,1,1,0.001257845,13985972.869,1.105,26.676,0.000,289,vectorized
axpy,vectorized,f32,4194304,1,1,0.001217680,28894596.352,1.070,41.334,0.961,290,vectorized
memory_bandwidth,vectorized,f32,4194304,1,1,0.001239145,14197035.895,1.089,27.079,1.085,291,vectorized
axpy,scalar,f64,4194304,1,1,0.003278729,10731101.012,2.881,30.702,0.000,292,vectorized
memory_bandwidth,scalar,f64,4194304,1,1,0.003361585,5233300.971,2.954,19.963,0.000,293,vectorized
axpy,vectorized,f64,4194304,1,1,0.003272579,10751267.452,2.876,30.760,1.023,294,vectorized
memory_bandwidth,vectorized,f64,4194304,1,1,0.003491110,5039138.281,3.068,19.223,0.967,295,vectorized
axpy,scalar,f32,8388608,1,1,0.003524327,39933152.729,1.549,28.562,0.000,296,vectorized
memory_bandwidth,scalar,f32,8388608,1,1,0.004067724,17299291.736,1.787,16.498,0.000,297,vectorized
axpy,vectorized,f32,8388608,1,1,0.003899478,36091366.167,1.713,25.815,0.847,298,vectorized
memory_bandwidth,vectorized,f32,8388608,1,1,0.003675017,19147869.024,1.615,18.261,0.930,299,vectorized
axpy,scalar,f64,8388608,1,1,0.008089807,17396890.724,3.555,24.886,0.000,300,vectorized
memory_bandwidth,scalar,f64,8388608,1,1,0.008381167,8396055.606,3.683,16.014,0.000,301,vectorized
axpy,vectorized,f64,8388608,1,1,0.008211524,17139021.740,3.608,24.518,0.873,302,vectorized
memory_bandwidth,vectorized,f64,8388608,1,1,0.008428799,8348608.643,3.704,15.924,0.882,303,vectorized
axpy,scalar,f32,16777216,1,1,0.008299492,67829447.081,1.823,24.258,0.000,304,vectorized
memory_bandwidth,scalar,f32,16777216,1,1,0.008782647,32048991.233,1.930,15.282,0.000,305,vectorized
axpy,vectorized,f32,16777216,1,1,0.008375945,67210321.155,1.840,24.036,0.859,306,vectorized
memory_bandwidth,vectorized,f32,16777216,1,1,0.008873415,31721155.464,1.950,15.126,0.843,307,vectorized
axpy,scalar,f64,16777216,1,1,0.015754115,35733518.095,3.461,25.559,0.000,308,vectorized
memory_bandwidth,scalar,f64,16777216,1,1,0.015902200,17700379.615,3.494,16.880,0.000,309,vectorized
axpy,vectorized,f64,16777216,1,1,0.015085123,37318220.966,3.314,26.692,0.997,310,vectorized
memory_bandwidth,vectorized,f64,16777216,1,1,0.016751138,16803334.598,3.680,16.025,0.928,311,vectorized
axpy,scalar,f32,1024,0,1,0.000000084,24966.078,0.302,146.286,0.000,0,vectorized
dot_product,scalar,f32,1024,0,1,0.000000054,38836.062,0.194,151.703,0.000,1,vectorized
axpy,vectorized,f32,1024,0,1,0.000000046,45590.202,0.166,267.130,2.500,2,vectorized
dot_product,vectorized,f32,1024,0,1,0.000000039,53773.120,0.140,210.051,1.564,3,vectorized
axpy,scalar,f64,1024,0,1,0.000000090,23301.662,0.324,273.066,0.000,4,vectorized
dot_product,scalar,f64,1024,0,1,0.000000082,25575.011,0.295,199.805,0.000,5,vectorized
axpy,vectorized,f64,1024,0,1,0.000000091,23045.598,0.328,270.066,1.022,6,vectorized
dot_product,vectorized,f64,1024,0,1,0.000000083,25266.876,0.299,197.397,1.036,7,vectorized
axpy,scalar,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,0.000,8,vectorized
dot_product,scalar,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,0.000,9,vectorized
axpy,vectorized,f32,1024,1,1,0.000000027,77672.542,0.097,455.113,1.407,10,vectorized
dot_product,vectorized,f32,1024,1,1,0.000000037,56679.798,0.133,221.405,1.432,11,vectorized
axpy,scalar,f64,1024,1,1,0.000000052,40329.765,0.187,472.614,0.000,12,vectorized
dot_product,scalar,f64,1024,1,1,0.000000080,26214.391,0.288,204.800,0.000,13,vectorized
axpy,vectorized,f64,1024,1,1,0.000000051,41120.549,0.184,481.881,1.098,14,vectorized
dot_product,vectorized,f64,1024,1,1,0.000000083,25266.876,0.299,197.397,1.024,15,vectorized
axpy,scalar,f32,4096,0,1,0.000000179,187455.024,0.161,274.592,0.000,16,vectorized
dot_product,scalar,f32,4096,0,1,0.000000190,176602.282,0.171,172.463,0.000,17,vectorized
axpy,vectorized,f32,4096,0,1,0.000000180,186413.599,0.162,273.067,1.017,18,vectorized
dot_product,vectorized,f32,4096,0,1,0.000000191,175677.655,0.172,171.560,1.031,19,vectorized
axpy,scalar,f64,4096,0,1,0.000000550,61008.046,0.495,178.735,0.000,20,vectorized
dot_product,scalar,f64,4096,0,1,0.000000461,72786.184,0.415,142.161,0.000,21,vectorized
axpy,vectorized,f64,4096,0,1,0.000000565,59388.382,0.508,173.989,0.995,22,vectorized
dot_product,vectorized,f64,4096,0,1,0.000000462,72628.637,0.416,141.853,1.024,23,vectorized
axpy,scalar,f32,4096,1,1,0.000000101,332222.441,0.091,486.654,0.000,24,vectorized
dot_product,scalar,f32,4096,1,1,0.000000189,177536.692,0.170,173.376,0.000,25,vectorized
axpy,vectorized,f32,4096,1,1,0.000000101,332222.441,0.091,486.654,1.020,26,vectorized
dot_product,vectorized,f32,4096,1,1,0.000000188,178481.044,0.169,174.298,1.043,27,vectorized
axpy,scalar,f64,4096,1,1,0.000000421,79701.738,0.379,233.501,0.000,28,vectorized
dot_product,scalar,f64,4096,1,1,0.000000410,81840.094,0.369,159.844,0.000,29,vectorized
axpy,vectorized,f64,4096,1,1,0.000000421,79701.738,0.379,233.501,1.021,30,vectorized
dot_product,vectorized,f64,4096,1,1,0.000000410,81840.036,0.369,159.844,1.027,31,vectorized
axpy,scalar,f32,16384,0,1,0.000001138,471766.965,0.256,172.766,0.000,32,vectorized
dot_product,scalar,f32,16384,0,1,0.000000942,569926.544,0.212,139.142,0.000,33,vectorized
axpy,vectorized,f32,16384,0,1,0.000001139,471352.888,0.256,172.615,1.022,34,vectorized
dot_product,vectorized,f32,16384,0,1,0.000000983,546155.602,0.221,133.339,0.980,35,vectorized
axpy,scalar,f64,16384,0,1,0.000002301,233320.686,0.518,170.889,0.000,36,vectorized
dot_product,scalar,f64,16384,0,1,0.000001876,286178.521,0.422,139.736,0.000,37,vectorized
axpy,vectorized,f64,16384,0,1,0.000002280,235469.709,0.513,172.463,1.028,38,vectorized
dot_product,vectorized,f64,16384,0,1,0.000001887,284510.315,0.425,138.921,1.021,39,vectorized
axpy,scalar,f32,16384,1,1,0.000000946,567516.864,0.213,207.831,0.000,40,vectorized
dot_product,scalar,f32,16384,1,1,0.000000838,640657.430,0.189,156.411,0.000,41,vectorized
